"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1581451482796216322","https://twitter.com/dot_alert/status/1581451482796216322","dot.alert.update(): We give anðŸ‘€overview of #Dotsama browser extensionðŸ‘›wallets and brief users onðŸ”’safe multi-assets storage features.
ðŸ’»Screen your own hereðŸ‘‰ðŸ¿: https://t.co/iAck3Me1iZ

#Polkadot #Kusama #Web3 https://t.co/0fIhFARgT4","2022-10-16 01:06 +0000","89.0","5.0","0.056179775280898875","1.0","0.0","2.0","1.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1581156650416676866","https://twitter.com/dot_alert/status/1581156650416676866","ðŸŒ‰Bridges are a critical piece of network infrastructure because they facilitate theðŸ”ƒcirculation of assets and values beyond the #DotSama ecosystem.ðŸ˜²But at what cost? 
ðŸ¤‘High stakes &lt;-&gt; ðŸš¨high risks, asðŸ”Šhighlighted in this discussion: https://t.co/dDrpfg3tox

#Polkadot #Web3 https://t.co/1OPMgzGQpB","2022-10-15 05:34 +0000","83.0","3.0","0.03614457831325301","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1580828435319906305","https://twitter.com/dot_alert/status/1580828435319906305","There is no better way toðŸš‹drive real world use cases and long-lasting adoption in ðŸ›°the field of emerging technologies other thanðŸ“šEducation. 

#Polkadot #Kusama #Dotsama #Web3 https://t.co/PnPwSz2F1h","2022-10-14 07:50 +0000","91.0","5.0","0.054945054945054944","0.0","0.0","3.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1580424137754845186","https://twitter.com/dot_alert/status/1580424137754845186","From aðŸ“œregulatory perspective, blockchain networks shouldðŸ¤“aspire to the highest standards ofâš¡energy consumption,ðŸ’°financial inclusion, and ðŸ›¡consumer protection.

How muchðŸ“ˆprogress do you think @Polkadot ecosystem is making towards theseðŸŽ¯goals?

#Polkadot #Dotsama #Web3","2022-10-13 05:04 +0000","101.0","17.0","0.16831683168316833","4.0","0.0","3.0","3.0","0.0","0.0","3.0","0.0","0","0","1","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1580035624047812609","https://twitter.com/dot_alert/status/1580035624047812609","If you areðŸ˜Ža @Polkadot ambassador/moderator,ðŸ¤ a @thatMediaWag writer, orðŸ¤“a #Dotsama power user, considerðŸ”Šsharing your expertise in #Web3ðŸ›¡safety practices through ourðŸ“‘knowledgebase.
For more info,ðŸ”browse here: https://t.co/VXnHXN2yTr https://t.co/yEGgIPUFMC","2022-10-12 03:20 +0000","197.0","19.0","0.09644670050761421","3.0","0.0","2.0","6.0","3.0","0.0","2.0","0.0","0","0","1","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1579452113855578114","https://twitter.com/dot_alert/status/1579452113855578114","â›“On-chain andðŸ—£Off-chain governance mechanisms are ofðŸ“Œthe utmost importance in the DotSama ecosystem. They allow Relay chains and Parachains toðŸ¤coordinate their actions and ensureðŸ¦ºthe stability of network operations inðŸ‘¿the face of adversity.

#Polkadot #Kusama #Dotsama #Web3 https://t.co/ErEMkNOVJY","2022-10-10 12:41 +0000","80.0","3.0","0.0375","1.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1578936760288960512","https://twitter.com/dot_alert/status/1578936760288960512","dot.alert.update(): We summarised someðŸ”¥high-stake regulatory discussions in relation toðŸ› DotSama networks' infrastructure. 
ðŸ¤“Read ON :  https://t.co/5EYLXyvzgt

#Polkadot #Kusama #Dotsama #Web3 https://t.co/aOnpGscQGD","2022-10-09 02:33 +0000","78.0","5.0","0.0641025641025641","2.0","0.0","1.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1578701230666567681","https://twitter.com/dot_alert/status/1578701230666567681","ðŸ‘©â€âš–ï¸Securities laws are only one amongst the many risks surroundingâ›“blockchain ecosystems.
Dot.alert() willðŸ”€cross-reference DotSama technologies with existingðŸ“œregulations andðŸ—£deliberations to give a comprehensiveðŸ‘overview of this complex matter.

#Polkadot #Kusama #Dotsama https://t.co/hgSwxwLTv0","2022-10-08 10:57 +0000","74.0","4.0","0.05405405405405406","0.0","0.0","1.0","3.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1578546248063205376","https://twitter.com/dot_alert/status/1578546248063205376","ðŸ•¸Decentralisation in DotSama means giving everybody, fromðŸ˜²new entrants toðŸ¤“veterans, the opportunity to fullyðŸ¤ðŸ¼participate in the lifecycle of the network. 

#Polkadot #Kusama #Dotsama #Web3 https://t.co/C62fgLhreY","2022-10-08 00:42 +0000","119.0","7.0","0.058823529411764705","2.0","0.0","3.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1578306511742193664","https://twitter.com/dot_alert/status/1578306511742193664","@stakenode_dev 6. Keep your communityðŸ›¡safe as best as you can.","2022-10-07 08:49 +0000","25.0","2.0","0.08","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","1","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1578171832523292672","https://twitter.com/dot_alert/status/1578171832523292672","GitHub isn't just aboutðŸ› software development. Users who want transparency andðŸ“œaccountability within this ecosystem can alsoðŸ§browse repositories to decide whether a project is going toðŸ†make progress on its roadmap orðŸŽƒdefault on its original vision.

#Polkadot #Kusama #Dotsama https://t.co/CqwmdPOhsp","2022-10-06 23:54 +0000","81.0","8.0","0.09876543209876543","0.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","4","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1577457292588744705","https://twitter.com/dot_alert/status/1577457292588744705","The ""Polkadot Alliance"" is an ðŸ› upcoming on-chain collective that will work on maintaining theâœ…integrity of the @Polkadot brand. A major area of focus will beðŸš¨fighting against scams andðŸ¤¨dubious parachain projects. 
 ðŸ“‘https://t.co/UfXvazlKtS

#Polkadot #Kusama #Dotsama #Web3 https://t.co/GJxPK7VGbT","2022-10-05 00:35 +0000","1902.0","94.0","0.04942166140904311","9.0","1.0","28.0","23.0","5.0","0.0","15.0","0.0","0","0","2","0","0","11","11","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1577107933527044096","https://twitter.com/dot_alert/status/1577107933527044096","Dot.alert() is recruitingðŸ¤team members and writers.
You can now join ourðŸŽ¯mission to educate DotSama users aboutðŸ§®managing their assets safely. 
Check our open positions hereðŸ‘‰ðŸ¿: https://t.co/VXnHXN2yTr
Let's makeðŸ•¸Web3 safer, together!

#Polkadot #Kusama #Dotsama #Web3 https://t.co/TaCFKqBlIg","2022-10-04 01:26 +0000","331.0","30.0","0.09063444108761329","1.0","0.0","2.0","5.0","18.0","0.0","2.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1576851760978612224","https://twitter.com/dot_alert/status/1576851760978612224","In the DotSama ecosystem, Parachains ðŸ› work to refine some of the basic functionalities of â›“Relay chains. 
ðŸ‘‡Below is an example of how the on-chain staking experience can be ðŸ“ˆimproved for a wider range of users, well beyond ðŸ—³nomination pools.

#Polkadot #Kusama #DotSama #Web3 https://t.co/my5gfIyqLD","2022-10-03 08:28 +0000","93.0","4.0","0.043010752688172046","0.0","1.0","1.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1576386603160772608","https://twitter.com/dot_alert/status/1576386603160772608","@Ramon_Ritchie Hi Emilio. 
There was a draw to decide on the prize winners. Unfortunately, your address didn't make it in the list. 
Give it another go next time! ðŸ’ª","2022-10-02 01:40 +0000","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1576385802040320000","https://twitter.com/dot_alert/status/1576385802040320000","dot.alert.update(): Find out how to ðŸ›¶navigate GitHub repositories to DYOR on the ðŸ›¡security of DotSama platforms. 
ðŸ§https://t.co/oh20y6v5XT

#Polkadot #Kusama #Dotsama #Web3 #Crypto https://t.co/XaFqAhsVgq","2022-10-02 01:37 +0000","64.0","2.0","0.03125","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1576151175363104770","https://twitter.com/dot_alert/status/1576151175363104770","Congratulations to ourðŸ’¡Monthly quiz prize winners who ðŸ†topped the leaderboard with a ðŸ‘ŒðŸ¿perfect 10/10.
ðŸ¥‡$30 DOT: 12x...yn4
ðŸ¥ˆ$20 DOT: 168...rxy
ðŸ¥‰$10 DOT: 15k...ASC

See you all at the end of October for the next edition! ðŸ¤“

#Polkadot #Kusama #Dotsama #Web3 https://t.co/JBwa6cUGWE","2022-10-01 10:04 +0000","103.0","12.0","0.11650485436893204","1.0","2.0","1.0","1.0","0.0","0.0","7.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1576007428054822912","https://twitter.com/dot_alert/status/1576007428054822912","The ðŸ’ªstrength of the DotSama ecosystem lies in its willingness to ðŸ¤collaborate, cooperate, and coordinate.
ðŸ‘‡This is what a ""bet against maximalism"" look like.

#Polkadot #Kusama #Dotsama #Web3 https://t.co/ZKs83FtWRh","2022-10-01 00:33 +0000","43.0","1.0","0.023255813953488372","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1597826225195855872","https://twitter.com/dot_alert/status/1597826225195855872","@socrates1024 This goes to highlight howðŸ§experimental blockchain technologies still are. 
Building slow,âŒ›time-tested, and well-audited infrastructure is aðŸ‘†mandatory step for giving real-world legitimacy to thisðŸ­entire industry.","2022-11-30 05:33 +0000","1114.0","15.0","0.013464991023339317","0.0","3.0","4.0","3.0","0.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1597753348618231809","https://twitter.com/dot_alert/status/1597753348618231809","Less than2ï¸âƒ£4ï¸âƒ£hours left to submit yourâœ5 answers in our #Polkadot + #Dotsama monthly quiz.
ðŸ—£Head here: https://t.co/9rAwldCSZa

#Web3 #Blockchain #DOT #Cryptos https://t.co/03ApjXdjFp","2022-11-30 00:44 +0000","50.0","9.0","0.18","2.0","1.0","4.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1597363388358672384","https://twitter.com/dot_alert/status/1597363388358672384","@bitfalls âœðŸ»","2022-11-28 22:54 +0000","22.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1597361086407200768","https://twitter.com/dot_alert/status/1597361086407200768","@binance Only one: Learn self-custody so that you never have to leave your valuable assets on CEXes, no matter how ""SAFU"" they claim to be.","2022-11-28 22:45 +0000","240.0","9.0","0.0375","0.0","3.0","2.0","1.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1597359222236540929","https://twitter.com/dot_alert/status/1597359222236540929","Think youðŸ¤“know the small prints of #Polkadot ðŸ› operations? 
Convinced you haveâœ…mastered the latest #Dotsama ðŸ“°developments? 
Take ourâœðŸ»monthly quiz for aðŸ§self-check and aðŸŽ¡lucky draw whitelisting! 
ðŸ”—https://t.co/9rAwldlPXa

#Web3 #Blockchain #Cryptos #DOT https://t.co/NulN35hSd3","2022-11-28 22:38 +0000","67.0","14.0","0.208955223880597","1.0","3.0","2.0","4.0","1.0","0.0","2.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1597030368972263426","https://twitter.com/dot_alert/status/1597030368972263426","ðŸ“¢New publication!
We summarise how toðŸ›¶navigate on-chain Treasury spends, andðŸ®highlight the latest OpenGov pre-requisites for aðŸ…successful crowdfunding operation. 
ðŸ‘€https://t.co/SqtFgMeEMj

#Polkadot #Dotsama #Web3 #Blockchain #Cryptos #DOT https://t.co/JMnVLTBfvi","2022-11-28 00:51 +0000","130.0","23.0","0.17692307692307693","4.0","4.0","5.0","3.0","0.0","0.0","7.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1596448506944065536","https://twitter.com/dot_alert/status/1596448506944065536","Our NovemberâœðŸ¿monthly quiz is LIVE for the nextâ³5 days!
ðŸ’ªðŸ»Flex your #Polkadot muscle and your #Dotsama brain for anðŸšªentry ticket into our lucky draw.
ðŸƒâ€â™‚ï¸Go! ðŸ‘‰ðŸ½https://t.co/9rAwldlPXa

#Web3 #Blockchain #Cryptos #DOT https://t.co/2I8nMzPcGi","2022-11-26 10:19 +0000","170.0","39.0","0.22941176470588234","4.0","1.0","7.0","3.0","10.0","0.0","11.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1596127890483339265","https://twitter.com/dot_alert/status/1596127890483339265","@gavofyork @LuckyTony6B Dr Wood is on ðŸ”¥.","2022-11-25 13:05 +0000","429.0","6.0","0.013986013986013986","0.0","1.0","3.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1595986483789594624","https://twitter.com/dot_alert/status/1595986483789594624","Safeguarding digitalðŸ’°assets is at the core of #Polkadot'sðŸ‘â€ðŸ—¨vision. While parachain teams enjoy theðŸ”shared security scheme of the Relay chain, every day users standðŸ‘®ðŸ»â€â™‚ï¸protected thanks to Anti-Scam initiatives. 
ðŸ“°https://t.co/2LrWfNKKLY 

#Dotsama #Web3 #Blockchain #Cryptos","2022-11-25 03:43 +0000","149.0","26.0","0.174496644295302","3.0","1.0","7.0","2.0","7.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1595588269294915586","https://twitter.com/dot_alert/status/1595588269294915586","It is almostâ²time to check your understanding of the #Polkadot ecosystem through ourðŸ“–monthly quiz.
Stayâ—alert andðŸ‘€watch ourðŸ“°Twitter feed.

#Dotsama #Blockchain #Web3 #Cryptos #DOT https://t.co/9k5SU1EUUE","2022-11-24 01:21 +0000","118.0","6.0","0.05084745762711865","1.0","0.0","3.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1594882075361873920","https://twitter.com/dot_alert/status/1594882075361873920","For thoseðŸ¤ stakeholders who are interested in delegating their Gov 2.0ðŸ—³votes, we have published a short butðŸ§ informative piece on what toðŸ§look for in a Democracy representative. 
Read ONðŸ‘‰ðŸ½https://t.co/mdg5HgKZdi

#Polkadot #Dotsama #Web3 #Blockchain https://t.co/hAwdx7c2JF","2022-11-22 02:34 +0000","108.0","9.0","0.08333333333333333","1.0","0.0","2.0","2.0","1.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1594646324946706432","https://twitter.com/dot_alert/status/1594646324946706432","@Zoewrites1 ðŸ“Œhttps://t.co/VXnHXN2yTr","2022-11-21 10:58 +0000","75.0","25.0","0.3333333333333333","1.0","1.0","1.0","6.0","15.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1594555184247885830","https://twitter.com/dot_alert/status/1594555184247885830","ðŸ“¢New publication!
WeðŸ’¡explain why the #Polkadot ecosystem needs nativeðŸ“³mobile wallets for its users, andðŸ”share some important security tips for goingðŸƒðŸ½â€â™€ï¸out and about with your #Dotsama accounts. 

ðŸ“Œhttps://t.co/0VNE5C9QLa

#Web3 #Blockchain #Cryptos #DOT https://t.co/je7oifGNmS","2022-11-21 04:55 +0000","144.0","6.0","0.041666666666666664","2.0","0.0","2.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1593918941906075648","https://twitter.com/dot_alert/status/1593918941906075648","@coinbureau Lack of risk managementðŸ‘â€ðŸ—¨strategies is the number 1ï¸âƒ£ reason why individuals and companies lose their cryptoðŸ’°assets.
But since the wholeðŸ­industry thrives on mindless risk-taking, those whoâ›”failed spectacularly still garner more attention than those whoðŸ’¹grow quietly.

#Polkadot","2022-11-19 10:47 +0000","138.0","10.0","0.07246376811594203","0.0","1.0","0.0","4.0","0.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1593747007348166659","https://twitter.com/dot_alert/status/1593747007348166659","We are gatheringðŸ—£users' feedback as part ofðŸ§our Quality Assurance operations.
All survey participants will earn anðŸŽŸentry ticket to our raffle for 5x $20 DOTðŸ†cash prizes.
ðŸ“Žhttps://t.co/wF6ZsbYTfX
Let's makeðŸ•¸Web3 safer, together!

#Polkadot #Blockchain #Dotsama #Cryptos #Web3 https://t.co/dbWt476Psr","2022-11-18 23:24 +0000","520.0","78.0","0.15","6.0","3.0","9.0","10.0","19.0","0.0","31.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1593397170907934720","https://twitter.com/dot_alert/status/1593397170907934720","Participating inðŸ’µcrowdloans through #Polkadot's native mechanismðŸ’ªðŸ¿empowers #DOT holders to support theðŸ› developments of decentralised #Web3 services without forsaking theðŸ‘œownership of their assets. 
Find out the whys and the howsðŸ“°:https://t.co/UxAtaJqPXK

#Blockchain #Cryptos https://t.co/Qrg0mA2081","2022-11-18 00:14 +0000","173.0","19.0","0.10982658959537572","3.0","1.0","4.0","7.0","1.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1592858904110985217","https://twitter.com/dot_alert/status/1592858904110985217","@alice_und_bob It might be worth taking aðŸ‘€look at @JamesSangalli's StakingðŸ’°income aggregator: https://t.co/yReBsghq2Z","2022-11-16 12:35 +0000","83.0","22.0","0.26506024096385544","0.0","0.0","2.0","2.0","6.0","0.0","12.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1592830234960990209","https://twitter.com/dot_alert/status/1592830234960990209","@danreecer_ Dot.alert() hits theðŸŽ¯bullseye by delivering bitesizeðŸ§ educational content that is focused on theðŸš¨risk management side ofðŸ’°self-custody. 
ðŸ‘‰ðŸ¿https://t.co/DUre4ivGWb

#Web3 #Blockchain #Cryptos https://t.co/9Ysg9Tekiq","2022-11-16 10:41 +0000","109.0","5.0","0.045871559633027525","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1592801920665915392","https://twitter.com/dot_alert/status/1592801920665915392","Participating actively in the #Polkadot ecosystem means DYOR to become familiar with the big picture of #Web3 and Big Data from #Blockchain networks.

#Dotsama #DOT #Cryptos https://t.co/udAbpdsZpz","2022-11-16 08:49 +0000","200.0","8.0","0.04","2.0","2.0","2.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1592289969867223040","https://twitter.com/dot_alert/status/1592289969867223040","@zachxbt â˜¢ Scambags are forever using Twitter toðŸ˜µsocially engineer their schemes andðŸ­manufacture engagement data with the help ofðŸ¤–bots and fake accounts. 

TL;DR: This is yet another areaðŸ‘€where #Web3's technologies will need to help ðŸ—ƒsift out the lies from the legit.","2022-11-14 22:54 +0000","77.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1591981532381863936","https://twitter.com/dot_alert/status/1591981532381863936","ðŸ“¢New publication! 
WeâœðŸ¿wrote a short brief on crowdloans as aðŸ’µcrowdfunding tool in the #Polkadot ecosystem, and also gave someðŸ“Žpointers on how to DYOR beforeðŸ¤contributing to projects. 

ðŸ¤“Find out more: https://t.co/UxAtaJIZbS

#Dotsama #Web3  #DOT #Blockchain #Cryptos https://t.co/qtrClbbRyS","2022-11-14 02:29 +0000","173.0","12.0","0.06936416184971098","2.0","1.0","4.0","0.0","1.0","0.0","2.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1591392013240668161","https://twitter.com/dot_alert/status/1591392013240668161","We are hiringâœðŸ¿writers with an eye for cutting-edgeðŸ› technologies, a flair forðŸ“œregulatory developments, and a taste forðŸ›¡risk management strategies. 

#Polkadot #Dotsama #Blockchain #Web3 #Cryptos https://t.co/GgeWAmHVB9","2022-11-12 11:26 +0000","174.0","18.0","0.10344827586206896","4.0","2.0","5.0","4.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1591236414469189633","https://twitter.com/dot_alert/status/1591236414469189633","@nic__carter In this â†—#blockchain industry designed not for trust but forâœ…verification,ðŸ’°#crypto freebies/donations should systematically beðŸ§investigated prior to acceptance.ðŸ“ŒThe Trojan horse was also aðŸŽ""gift"" to the mighty bastion of âš”resistance named Troy.

#Polkadot #Dotsama #DOT","2022-11-12 01:08 +0000","758.0","6.0","0.0079155672823219","1.0","0.0","1.0","2.0","0.0","2.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1590510528283447296","https://twitter.com/dot_alert/status/1590510528283447296","@RyanSAdams TL;DR: Don't inviteðŸ¤‘crypto billionaires to discuss crypto values when theirðŸ‘·ðŸ¼â€â™‚ï¸endeavours are (and will always be) profit-driven.","2022-11-10 01:03 +0000","629.0","7.0","0.011128775834658187","0.0","0.0","1.0","4.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1590509287989993472","https://twitter.com/dot_alert/status/1590509287989993472","âœŠðŸ»Self-custody of digital assets is regarded as a potentialðŸ’¡solution to financial exclusion and a notedðŸ’‚ðŸ½â€â™‚ï¸safeguard against third-party confiscation.
âœðŸ¿Here is an overview of non-custodialðŸ’°storage options for the #Polkadot ecosystem: https://t.co/KwJXjfOpUy

#Dotsama #Web3 #DOT https://t.co/VnNOKItryM","2022-11-10 00:58 +0000","170.0","14.0","0.08235294117647059","3.0","0.0","4.0","0.0","2.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1589903809597550592","https://twitter.com/dot_alert/status/1589903809597550592","Since data protectionðŸ“œlaws cannot always be enforced in practice by authorities,ðŸ”Privacy protocols will ensure thatðŸ¤ consumers' on-chain data remainðŸ›¡protected from the get-go.
Dot.alert() willâœðŸ¿cover this topic very soon.
ðŸ“Œhttps://t.co/pCPHO0ACRc

#Polkadot #Web3 #Blockchain https://t.co/97QCp0rd71","2022-11-08 08:53 +0000","85.0","5.0","0.058823529411764705","1.0","1.0","2.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1589447757068382208","https://twitter.com/dot_alert/status/1589447757068382208","ðŸ“¢New publication! 
In ourðŸ“°latest article, we summarise regulatory perspectives onâ›“blockchain network activities andðŸ‘€explore how the #Polkadot ecosystem is readilyðŸ› taking steps to mitigate theirðŸš¨emerging risks.
ðŸ‘‰ðŸ¿https://t.co/h5XLw1KvAb

#Dotsama #Web3  #DOT #Blockchain https://t.co/Nwqy6KQxIV","2022-11-07 02:40 +0000","384.0","12.0","0.03125","3.0","2.0","4.0","2.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1588325916199260161","https://twitter.com/dot_alert/status/1588325916199260161","Gov 2.0 is the most excitingðŸ’¡development in #Polkadot's boldâ©move towards full decentralisation. But, how toðŸ§keep track of all theseðŸ“°referendum classes and proposals at once?
ðŸ“Œ@Ryabinaio's bots and @BrightTreasury's dashboard will keep youâž¿in the loop. 

#Dotsama #Web3 #DOT https://t.co/ICcQlRd5mX","2022-11-04 00:23 +0000","209.0","19.0","0.09090909090909091","2.0","2.0","3.0","8.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1587949462558625792","https://twitter.com/dot_alert/status/1587949462558625792","Curious aboutðŸ‘Ÿkickstarting your journey into the #Polkadot ecosystem without putting yourðŸ’°assets at risk? 
Dot.alert()'sðŸ§ knowledgebase is the perfect companion to yourðŸ‘€explorations of #DotsamaðŸ› technologies, wallets, and dapps.
Start hereðŸ‘‰ðŸ¼https://t.co/DUre4iMJYb

#Web3 #DOT https://t.co/65rFoII9EC","2022-11-02 23:27 +0000","145.0","12.0","0.08275862068965517","2.0","0.0","5.0","2.0","1.0","0.0","1.0","0.0","0","0","1","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1587293265971187712","https://twitter.com/dot_alert/status/1587293265971187712","The prize winners for ourâ“monthly quiz have beenðŸƒdrawn!
ðŸ¥‡$30 DOT: 12T...WZ5
ðŸ¥ˆ$20 DOT: 13W...oHo
ðŸ¥‰$10 DOT: 135...8Kp

TheðŸ“…November edition will introduce someðŸ”€changes to our monthly quiz format. Until then, stayâ—dot.alert! 

#Polkadot #Dotsama #Web3 #Blockchain #Cryptos https://t.co/ZhXWU6MznK","2022-11-01 03:59 +0000","110.0","5.0","0.045454545454545456","0.0","1.0","2.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"

"1602982791087431680","https://twitter.com/dot_alert/status/1602982791087431680","@VitalikButerin TL;DR: Too many ""X"" in cryptos, not enough ""Y"".","2022-12-14 11:04 +0000","112.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
